runtime_sequence,source_row_index,source_id,feature_group_hex,attack_cat,label
3170,107118,107119,7cec2092ea8eddef,Exploits,1
3171,114271,114272,d36e70c05e08fc53,Exploits,1
3172,1620,1621,bb83aac569059648,Normal,0
3173,143954,143955,c5d31cb7fa97cb30,Generic,1
3174,12089,12090,eee560268ff53ce2,Normal,0
3175,73305,73306,f83153e3ec1cbf9a,Exploits,1
3176,14342,14343,9e0290d768015f3b,Normal,0
3177,83057,83058,787bc73adfdaf6ec,Fuzzers,1
3178,167062,167063,96fb33a4b41177e2,Generic,1
3179,169366,169367,34d5055c694a2e1a,Generic,1
3180,68663,68664,936625d98595261d,Exploits,1
3181,43978,43979,bcdf38e86214b1ed,Normal,0
3182,143597,143598,23baa74ecb7bba09,Fuzzers,1
3183,174586,174587,02ac7f4200f372f7,Generic,1
3184,61752,61753,8028e85189ab9c0e,Exploits,1
3185,103762,103763,bc42d0b7f6600d28,Fuzzers,1
3186,149367,149368,3a6dd8c478c6c7cd,Generic,1
3187,135602,135603,0a1a0b81d6af480c,DoS,1
3188,87757,87758,c1d2afd96ec330d9,DoS,1
3189,55360,55361,98ea2cf6e4372aaa,Fuzzers,1
3190,44102,44103,e8b935c498fea81a,Normal,0
3191,91485,91486,88de4992447ee199,Exploits,1
3192,32301,32302,4bd62872eaef0cd6,Normal,0
3193,91050,91051,8dda72dee1f0845f,Exploits,1
3194,169414,169415,16fc362cfe6c05ff,Generic,1
3195,65081,65082,58a095f63de151af,Normal,0
3196,146309,146310,3c299febfd4d0baf,Exploits,1
3197,61290,61291,1df1c2c802a31900,Shellcode,1
3198,153806,153807,cfe4b0b62180f7d3,Generic,1
3199,77333,77334,07c2f6845c201c27,Normal,0
3200,13364,13365,6b7bbfbf6c5aa593,Normal,0
3201,26590,26591,2eef3084887f4b33,Normal,0
3202,54217,54218,11f1e1d07471bf34,DoS,1
3203,164264,164265,7d1523282b886253,Exploits,1
3204,123846,123847,e563863c8957671b,Generic,1
3205,96671,96672,c9e4a8af1c817b13,Exploits,1
3206,97926,97927,bc57005212c5a88a,DoS,1
3207,107283,107284,40788ffd9fa6ea91,Exploits,1
3208,64154,64155,5444cca7c09206bd,DoS,1
3209,50976,50977,ae82fb4ca64d798e,DoS,1
3210,45724,45725,d747e64890953dfd,Normal,0
3211,141303,141304,4bb77cc2905e5bb5,Generic,1
3212,143437,143438,fcc820ab0573b860,Generic,1
3213,134674,134675,383c60fae2b104f3,Exploits,1
3214,24744,24745,023b5246e50de5da,Normal,0
3215,128017,128018,2aa8720e70e262bd,Reconnaissance,1
3216,65904,65905,67b670fb8f7be1b5,Exploits,1
3217,108575,108576,a2a871f848218b98,Exploits,1
3218,142017,142018,1c574339c1c69da5,Analysis,1
3219,85660,85661,73b2f121c061e54c,DoS,1
3220,111378,111379,4332c3a81d3bfb01,Normal,0
3221,16265,16266,8c035258ae4bd313,Normal,0
3222,136392,136393,b5d0337852cad6c9,Generic,1
3223,123932,123933,e0386fb5fec83265,DoS,1
3224,110565,110566,bb6b3509a9c307c8,Exploits,1
3225,98417,98418,4b50b40fd145a863,DoS,1
3226,63934,63935,8cee1cfa056e502c,Exploits,1
3227,128193,128194,f01e5ce4bc1b458f,Generic,1
3228,108166,108167,20b749264b8d68f6,Exploits,1
3229,163097,163098,ac4bbc55e3fec4d5,Generic,1
3230,46904,46905,ad6c50e4ff42eeb1,Normal,0
3231,136152,136153,75b6da5fe166bda2,Exploits,1
3232,49525,49526,7415e716ed55d3a7,Exploits,1
3233,95943,95944,47d664efcc6c932f,Reconnaissance,1
3234,37791,37792,799671ea66094ef5,Normal,0
3235,68182,68183,664b5909ec531db0,Exploits,1
3236,105377,105378,b3397532c8225c8c,DoS,1
3237,137371,137372,bba6e0c43d2dc11d,Generic,1
3238,63152,63153,83f5b7e37275929a,Reconnaissance,1
3239,23188,23189,d37260e8d354a489,Normal,0
3240,65319,65320,3f69e6934cb14990,Reconnaissance,1
3241,148438,148439,dd4471e7ac17788f,Generic,1
3242,102085,102086,6c9d79f506f968e2,Exploits,1
3243,169027,169028,cd2988de764ae595,Generic,1
3244,164898,164899,ea5a36d5fabeb555,Fuzzers,1
3245,123031,123032,2d28d129da2c5520,Analysis,1
3246,22908,22909,bfd846eb89223f81,Normal,0
3247,157194,157195,6970f91a8741eaba,Generic,1
3248,128388,128389,f01e5ce4bc1b458f,Generic,1
3249,14500,14501,2c3daf195a9befd2,Normal,0
3250,127986,127987,89133b2ce9e2ab60,Generic,1
3251,106451,106452,f881b9a3b07b7c51,Exploits,1
3252,87232,87233,29e76cbb0b5ec61e,Fuzzers,1
3253,109785,109786,8d067c4a6be781e4,Normal,0
3254,14202,14203,113448c9d0461979,Normal,0
3255,150732,150733,dd4471e7ac17788f,Generic,1
3256,91696,91697,9626d98da7e0f618,Exploits,1
3257,90510,90511,8997e977ff63d317,Exploits,1
3258,43113,43114,b42dc42fccf4c212,Normal,0
3259,131750,131751,b0dd956944b26c17,Exploits,1
3260,101758,101759,4a75dd84047a9ff9,Fuzzers,1
3261,24807,24808,0eecc4fa9c0cdca8,Normal,0
3262,79870,79871,99c9dcc4daab1351,Exploits,1
3263,103541,103542,cb500aeb0c3887e6,Fuzzers,1
3264,46662,46663,2f4ee28d93ce83c7,Normal,0
3265,37113,37114,36968b94413894e5,Normal,0
3266,24543,24544,60c8e896e7f8e922,Normal,0
3267,131970,131971,3536fef8598fb123,Generic,1
3268,139932,139933,d3d9d1a7ce179804,Reconnaissance,1
3269,86787,86788,c09193ceb3e17fe4,Exploits,1
3270,82075,82076,9feb7d47c037585c,Exploits,1
3271,157229,157230,3c163048c8be3ce1,Generic,1
3272,174645,174646,3844d808d463ffba,Generic,1
3273,80934,80935,aa3f5c9a26f358d2,Exploits,1
3274,140868,140869,1d8751ce07749352,DoS,1
3275,101766,101767,4537a7facb0779c3,Reconnaissance,1
3276,149090,149091,1b63ce1f512d1767,Generic,1
3277,34950,34951,1d941a9c5bf43ee3,Normal,0
3278,38599,38600,8c9cd9c222b9e547,Normal,0
3279,88071,88072,36268aab15a3ed97,Exploits,1
3280,118090,118091,17b7cd83695d42f7,Exploits,1
3281,96105,96106,cc481c6352c5f027,Fuzzers,1
3282,148933,148934,91f3b1fd91b27bda,Generic,1
3283,165200,165201,ca608e062079e7f9,DoS,1
3284,139732,139733,b65cc7f9d7f66bc0,Generic,1
3285,101755,101756,d5c139683f76c5df,Normal,0
3286,48594,48595,e6c25c76eaf46f3b,Fuzzers,1
3287,78483,78484,e875cb145351189f,Fuzzers,1
3288,102134,102135,28e6583c88eb0a35,Fuzzers,1
3289,82808,82809,d6e670f33e36f37c,Normal,0
3290,54273,54274,5eae241fc81f323f,Exploits,1
3291,114648,114649,efd2f1c00f2a8c43,Normal,0
3292,108810,108811,4102a82f271d9169,Normal,0
3293,156090,156091,25e68e8f600cb118,Generic,1
3294,86760,86761,d1e5b95aa5123b7d,Reconnaissance,1
3295,143977,143978,ac4bbc55e3fec4d5,Generic,1
3296,83541,83542,16fbce2c72db796a,DoS,1
3297,87015,87016,9d186af66badb9db,Exploits,1
3298,55699,55700,3b07b8cac06e53bb,Exploits,1
3299,115177,115178,1859bd894d9963dc,DoS,1
3300,33472,33473,1c960339c7e54dbb,Normal,0
3301,52496,52497,cf656feaca65a7f0,Exploits,1
3302,160932,160933,437090a7edfdb33f,Generic,1
3303,31968,31969,adbb39f8f0f41547,Normal,0
3304,19507,19508,605470009b9a0969,Normal,0
3305,88567,88568,92c037bbd31c5659,Normal,0
3306,31609,31610,f5cea19784089f52,Normal,0
3307,34592,34593,dc0ee95218e990d7,Normal,0
3308,59443,59444,16885180ab21ad69,DoS,1
3309,92312,92313,3729cb8cff9240c9,Exploits,1
3310,38529,38530,54ab3e6fce2b937d,Normal,0
3311,157249,157250,91581cd1051da78f,Generic,1
3312,13661,13662,4b37e817e8284c4e,Normal,0
3313,92706,92707,ebcf1d44707eee89,Exploits,1
3314,115425,115426,ccea0b485b49167b,DoS,1
3315,156379,156380,8593d85e18100f5a,Generic,1
3316,12283,12284,4190325a9e277899,Normal,0
3317,4029,4030,ac5148afaba360d1,Normal,0
3318,25324,25325,5a90bda2bc4437e5,Normal,0
3319,115939,115940,3dc9a66c659f3a88,Exploits,1
3320,92058,92059,5eb85dbcc47d403a,Fuzzers,1
3321,112937,112938,d7a7dce0fdc5d35f,Fuzzers,1
3322,22811,22812,ee1d4c0ae035001c,Normal,0
3323,146084,146085,fa864a2f73da2331,Generic,1
3324,54586,54587,b98d9d68e54e5cc0,Exploits,1
3325,133128,133129,3a6dd8c478c6c7cd,Generic,1
3326,74822,74823,2fd0da2ae4f979b3,Fuzzers,1
3327,75445,75446,596235bfa1ceaadb,Exploits,1
3328,148764,148765,6be93d3ac375ea77,Generic,1
3329,91103,91104,2c8b091e25abc505,Exploits,1
3330,55423,55424,e9d7934106ad6d50,Fuzzers,1
3331,14328,14329,b7e1fa86f3d6f416,Normal,0
3332,135971,135972,069925d8463f182a,Generic,1
3333,118838,118839,ceb4fb395d9c27a5,Reconnaissance,1
3334,71381,71382,c5180fe64b3c456c,DoS,1
3335,159467,159468,548720c44d2fd748,Exploits,1
3336,39513,39514,f249cbe4ccc35031,Normal,0
3337,31201,31202,fa624942ee5d7fc2,Normal,0
3338,150771,150772,244c40efa1c376b4,DoS,1
3339,56696,56697,f7f54a5d69e4d2d7,Exploits,1
3340,53141,53142,0d38f72b86142630,Exploits,1
3341,20275,20276,746ef4fbcdd41ba8,Normal,0
3342,63571,63572,b7dd7057446cc9ee,Exploits,1
3343,167607,167608,3603fa7e13ea4fb5,Generic,1
3344,41651,41652,c6df45cb31eb3d58,Normal,0
3345,109983,109984,1d2a67ab2c20ad4e,Reconnaissance,1
3346,117387,117388,bc5c719cc8537826,Generic,1
3347,123701,123702,5e86c738051b3685,DoS,1
3348,163700,163701,c7291ddd2f72959e,Generic,1
3349,134804,134805,7952a23c4363a94b,Exploits,1
3350,37559,37560,875547e3d9c6ece0,Normal,0
3351,165089,165090,3b108b09906d9cc5,Generic,1
3352,145104,145105,e66831fcf05e44ba,Exploits,1
3353,72350,72351,83413baceea015c9,Exploits,1
3354,85152,85153,128f5b15eb5c05ec,Exploits,1
3355,20460,20461,dc3ea6e10680ea3f,Normal,0
3356,173177,173178,6f5605b48158ca23,Reconnaissance,1
3357,63804,63805,870ad6b1c9f8f99a,Fuzzers,1
3358,17299,17300,edfd419d695f1bcb,Normal,0
3359,68838,68839,4deb7c6bed10f1bc,Fuzzers,1
3360,79458,79459,7144febfbf25e0da,Exploits,1
3361,123565,123566,19a1efd2282b4d3e,Exploits,1
3362,170338,170339,ebc0de1af5852751,Fuzzers,1
3363,61711,61712,de8797470b94b555,Exploits,1
3364,28078,28079,be8f9c65961d755e,Normal,0
3365,144581,144582,45e1c542f5c5bafe,Exploits,1
3366,96221,96222,c77086f2a0177437,Reconnaissance,1
3367,154068,154069,acad51e285d87084,Generic,1
3368,10618,10619,5f1b52e3d2b2d4e9,Normal,0
3369,132295,132296,1a3ae9654195c07d,Generic,1
3370,27638,27639,d97c309216097eb2,Normal,0
3371,137679,137680,34d5055c694a2e1a,Generic,1
3372,74467,74468,67c4341bbebdb32b,Exploits,1
3373,165836,165837,3603fa7e13ea4fb5,Generic,1
3374,149054,149055,fa864a2f73da2331,Generic,1
3375,141348,141349,f9b3d39213bb3009,Generic,1
3376,13502,13503,665d92f17ef648f3,Normal,0
3377,42321,42322,cb69d3bb6e5bc0e5,Normal,0
3378,115142,115143,efd2f1c00f2a8c43,Normal,0
3379,16676,16677,185535d74e902df8,Normal,0
3380,57808,57809,8a0358f605f68c05,Exploits,1
3381,156099,156100,beecb67711364a51,Reconnaissance,1
3382,73648,73649,1790777e8c07ef9a,Exploits,1
3383,16938,16939,08227e70c01311b0,Normal,0
3384,117490,117491,328c1ee74e2d5ba2,Generic,1
3385,82524,82525,bba55f4ed4004583,Reconnaissance,1
3386,15567,15568,894a68b4d1ecc0a8,Normal,0
3387,80930,80931,15d95ea5c159655f,Fuzzers,1
3388,3947,3948,9d2393699279674e,Normal,0
3389,35428,35429,1a81ea4f2ae459b2,Normal,0
3390,162817,162818,bba6e0c43d2dc11d,Generic,1
3391,32353,32354,789815795573094d,Normal,0
3392,31434,31435,b847c5cb9b2c2507,Normal,0
3393,169113,169114,3603fa7e13ea4fb5,Generic,1
3394,69536,69537,67c4341bbebdb32b,Exploits,1
3395,52017,52018,2e62ed5d61d2c914,Reconnaissance,1
3396,123729,123730,c75ea526629f7d64,Exploits,1
3397,55913,55914,6de8231254bac9a3,Exploits,1
3398,152670,152671,4500a00d77fb8bdf,Generic,1
3399,95408,95409,c2c0f83e5de7b852,Fuzzers,1
3400,28288,28289,5f60f7da5ac5cb71,Normal,0
3401,106650,106651,7593232ef4c7c00d,DoS,1
3402,156658,156659,ff9d50fa7d901bc2,Exploits,1
3403,17485,17486,758a0e11687954b4,Normal,0
3404,137888,137889,ca3197db024c934d,Reconnaissance,1
3405,103675,103676,78b2a08b093b403d,Exploits,1
3406,125775,125776,57fb2ca79bee9220,Generic,1
3407,142186,142187,7f51036a2c6fa234,Generic,1
3408,116164,116165,a1294c1f72c73b54,Reconnaissance,1
3409,162456,162457,1e3716ce376d4869,Exploits,1
3410,153989,153990,02ac7f4200f372f7,Generic,1
3411,165124,165125,3c0547524c0dafed,Exploits,1
3412,149964,149965,154764a8328df7ff,Fuzzers,1
3413,27663,27664,84f9c9d82936425f,Normal,0
3414,161726,161727,33d6e049e662c298,Generic,1
3415,101833,101834,a1294c1f72c73b54,Exploits,1
3416,104983,104984,2bab7dfb693cc3d9,DoS,1
3417,26944,26945,9734f0256814c038,Normal,0
3418,140849,140850,aeb0dce390bfec83,Generic,1
3419,138887,138888,4f5424cd2ea05ac3,Generic,1
3420,112994,112995,85cacef914bc5ca1,Fuzzers,1
3421,174718,174719,76f2a1a828e69fe0,Generic,1
3422,79634,79635,5ed0741052a5b63a,Exploits,1
3423,110281,110282,14dfdb205a3e7eb2,Exploits,1
3424,10881,10882,083b7c8ef0b4129a,Normal,0
3425,42736,42737,6b80648079d7f92f,Normal,0
3426,9392,9393,63a33b345359381a,Normal,0
3427,43585,43586,12784230ae9e449d,Normal,0
3428,59979,59980,788677831f756b95,Reconnaissance,1
3429,6656,6657,4285d82ac65c135f,Normal,0
3430,44570,44571,76c3d04684dbe4f9,Normal,0
3431,141265,141266,a56db53f304d604a,Generic,1
3432,167550,167551,9cff3bfdc53be0c4,Generic,1
3433,133655,133656,51a3210692717592,Generic,1
3434,57022,57023,b440c813bbfcadc2,Exploits,1
3435,121336,121337,9e832a3188d53696,Exploits,1
3436,19684,19685,372678f48ab744ce,Normal,0
3437,76078,76079,9800ac6616d4d27a,Fuzzers,1
3438,125071,125072,75824fd3f560ede3,Fuzzers,1
3439,7661,7662,eed3d83b2343e385,Normal,0
3440,69845,69846,796250a2d1a2f0f3,Exploits,1
3441,25286,25287,b19030ac51a18617,Normal,0
3442,121021,121022,328c1ee74e2d5ba2,Generic,1
3443,120178,120179,1b320abc6b11db5d,Generic,1
3444,143333,143334,47c1a99798a152e1,Generic,1
3445,95847,95848,ec441bccf11bf7a0,Exploits,1
3446,22837,22838,d88a6a937c45e049,Normal,0
3447,124343,124344,3bebebf69264650b,Generic,1
3448,131136,131137,2822f9e348062c09,Generic,1
3449,79737,79738,de83a3da51651662,Exploits,1
3450,37613,37614,dba0696a5616ba03,Normal,0
3451,7518,7519,fe02833823f6136c,Normal,0
3452,121073,121074,00129e548b1ff3bc,DoS,1
3453,23556,23557,163131888469a99e,Normal,0
3454,89071,89072,7a1d809d1757ef9f,Exploits,1
3455,83463,83464,6c1102aeb04b06d4,Fuzzers,1
3456,130315,130316,4ddb7a3503c4b4ba,Generic,1
3457,7605,7606,ae7ca8ccfa854b39,Normal,0
3458,64197,64198,fd59447ff3239f2c,Exploits,1
3459,102049,102050,ccea0b485b49167b,DoS,1
3460,58139,58140,4560daafd26b0d71,Exploits,1
3461,2459,2460,639ffae5d08fd1d3,Normal,0
3462,51753,51754,47e477a33e79bb64,Fuzzers,1
3463,131017,131018,9c74704762ff3bc2,Fuzzers,1
3464,123330,123331,2d28d129da2c5520,Exploits,1
3465,52620,52621,a9f70961474288a0,Exploits,1
3466,56178,56179,ce9a03d74d20c636,Exploits,1
3467,32268,32269,313180f921209de4,Normal,0
3468,11085,11086,9d60931c08149eb1,Normal,0
3469,82527,82528,a9eb8ece621faec1,Exploits,1
3470,81533,81534,32eb634d48a0f0a8,Reconnaissance,1
3471,27033,27034,dd783ad9f31202dc,Normal,0
3472,104029,104030,636416e3f0032d92,Exploits,1
3473,141999,142000,6be93d3ac375ea77,Generic,1
3474,142155,142156,eb30ab550f0b7ef3,Generic,1
3475,23677,23678,dc515d442843de33,Normal,0
3476,12316,12317,e06e11c8f3e7f1b5,Normal,0
3477,158409,158410,03feac75b5fe52fc,Generic,1
3478,99006,99007,985ae7e1468493a4,Reconnaissance,1
3479,159284,159285,3c163048c8be3ce1,Generic,1
3480,81335,81336,36d1cc811bb7ccb1,Exploits,1
3481,129884,129885,833ba3a0701a59e9,Generic,1
3482,110724,110725,653feb04b06e7bc7,Exploits,1
3483,150652,150653,b180380bca82ca78,Generic,1
3484,6766,6767,073623f6df2fb286,Normal,0
3485,98419,98420,4b50b40fd145a863,Exploits,1
3486,76394,76395,1fbd7e687029b59d,Exploits,1
3487,49407,49408,2ce363d92be138ea,Exploits,1
3488,91995,91996,c67366c511eb6680,Exploits,1
3489,137867,137868,c93b6f45c8142bb3,Generic,1
3490,22260,22261,9c0d6e454962ac71,Normal,0
3491,163027,163028,59e2c1fcf58f458e,Generic,1
3492,140861,140862,1d8751ce07749352,Backdoor,1
3493,88065,88066,36268aab15a3ed97,Exploits,1
3494,106029,106030,cf656feaca65a7f0,Exploits,1
3495,18900,18901,1f34a956ea2484c9,Normal,0
3496,124798,124799,96233624ab0db46f,Generic,1
3497,73558,73559,cf656feaca65a7f0,DoS,1
3498,117899,117900,32bd355143595c45,Generic,1
3499,26209,26210,59b0f4e36a169c75,Normal,0
3500,90358,90359,737f63faa1524d55,Exploits,1
3501,53702,53703,abbb6a01e7189801,DoS,1
3502,82213,82214,738383c220b68a17,Fuzzers,1
3503,70338,70339,dfb6e1631f061816,Exploits,1
3504,8730,8731,bacffc36f9a0ac9d,Normal,0
3505,129315,129316,0bf3198930cbfd67,Generic,1
3506,65627,65628,edb919b59d151e65,Exploits,1
3507,17368,17369,4816573cbf14e183,Normal,0
3508,94015,94016,3197c8968b319a3b,Fuzzers,1
3509,89047,89048,6d398d105ec00490,Exploits,1
3510,109871,109872,60f240c25027121c,Normal,0
3511,54080,54081,d8f253b4340a6c9a,Shellcode,1
3512,53127,53128,ef4cc8b90cc0993a,Fuzzers,1
3513,161158,161159,f6cb7844b6678574,Generic,1
3514,36258,36259,aaabb5be66b81d29,Normal,0
3515,4461,4462,890014c9cf8522fb,Normal,0
3516,9114,9115,26e1f6659ac44182,Normal,0
3517,113834,113835,5041b1ae600fa9b0,Exploits,1
3518,9848,9849,815f626339e4823e,Normal,0
3519,132552,132553,0bcdd4b1fe8a308b,Generic,1
3520,136809,136810,79304d3354153823,Fuzzers,1
3521,100470,100471,6683df6ffe489e35,Exploits,1
3522,56549,56550,eef6ef2bb0aa8755,DoS,1
3523,101251,101252,bcbf28cfac25d365,Normal,0
3524,114166,114167,dad89e5e70c4486d,DoS,1
3525,166978,166979,8c79193ac25119fd,Generic,1
3526,129070,129071,a63bfba47a01b31a,Generic,1
3527,174513,174514,5647649392fec8bf,Generic,1
3528,56077,56078,3c435652f2752df6,Exploits,1
3529,23309,23310,4132b1846d596de6,Normal,0
3530,141605,141606,c171ac6237379977,Reconnaissance,1
3531,93744,93745,fbbf610991c52e5b,Normal,0
3532,70329,70330,3e32200bed91e076,DoS,1
3533,95678,95679,b157e4e32a3defc7,Exploits,1
3534,168429,168430,7d524458f0ec374e,Generic,1
3535,96764,96765,6bd877c0f27d932b,Fuzzers,1
3536,1194,1195,0961a31e83ca0a93,Normal,0
3537,51053,51054,eef6ef2bb0aa8755,DoS,1
3538,164867,164868,2892d622c4c9efc8,Worms,1
3539,41909,41910,0e12d80317da7d42,Normal,0
3540,67807,67808,168bac328acbe770,Normal,0
3541,143544,143545,1dfe086306cebefd,DoS,1
3542,113139,113140,df24b1ff0c4483c1,Fuzzers,1
3543,91241,91242,2c3a18b59c13392e,Exploits,1
3544,49240,49241,aa24ccb2234d8efd,Reconnaissance,1
3545,6721,6722,a58401fc74bc22e5,Normal,0
3546,164689,164690,51fbcc1c697d9498,Generic,1
3547,7030,7031,e5b6a25fcfd1b09a,Normal,0
3548,73980,73981,480eb2a545c3489e,Fuzzers,1
3549,3414,3415,03a376a072248be2,Normal,0
3550,174922,174923,364c96d70716caf0,Exploits,1
3551,91673,91674,cfb855ec51df72b7,DoS,1
3552,147186,147187,164f87e1ac504b49,Fuzzers,1
3553,86490,86491,d3d40ce75d189865,Exploits,1
3554,89641,89642,26a4f17dcf389288,Exploits,1
3555,45848,45849,91f5d329382972ff,Normal,0
3556,85852,85853,88de4992447ee199,Backdoor,1
3557,172869,172870,34d5055c694a2e1a,Generic,1
3558,171643,171644,51a3210692717592,Generic,1
3559,17090,17091,c3df12a804d0e16f,Normal,0
3560,149107,149108,4e0edd840fbcfa23,Generic,1
3561,11666,11667,d8681a597f49daa3,Normal,0
3562,134194,134195,9b182880ec3c7f17,Generic,1
3563,85420,85421,4456181162e0216d,Normal,0
3564,73792,73793,052a4edf8f908b60,DoS,1
3565,9886,9887,cfc5d6a203c52bb9,Normal,0
3566,112329,112330,c5da26de6e3e3bcf,Normal,0
3567,119423,119424,ff611f1975de4b75,Fuzzers,1
3568,154621,154622,de1bbbb3c2842fdc,Generic,1
3569,74898,74899,81b51d338e52247b,Fuzzers,1
3570,72611,72612,1f5170d166987fca,Exploits,1
3571,169375,169376,34d5055c694a2e1a,Generic,1
3572,85945,85946,7df29ce08495f1da,DoS,1
3573,83746,83747,36a0803dae75ffa5,Exploits,1
3574,118532,118533,4108794a7784f72e,Generic,1
3575,138022,138023,32ed2007d85d27f1,Generic,1
3576,116288,116289,10256dac10120b10,Fuzzers,1
3577,1169,1170,b07d029df3c8f33a,Normal,0
3578,65118,65119,34ab2955f069c365,Normal,0
3579,40045,40046,2aa5cb8d4d77e7ed,Normal,0
3580,171058,171059,aa3265ef790635d1,DoS,1
3581,56357,56358,34b652ebdf3615d1,Exploits,1
3582,119751,119752,de46eb0624ad5593,Exploits,1
3583,37336,37337,531e83043fbab9c3,Normal,0
3584,93251,93252,3a02ce692bcf4bc9,Exploits,1
3585,34412,34413,3e2f01ddfda9a7dd,Normal,0
3586,162689,162690,2a7e96e274ef9b42,DoS,1
3587,127095,127096,d1e5b95aa5123b7d,Reconnaissance,1
3588,152660,152661,a56db53f304d604a,Generic,1
3589,84848,84849,c9e4a8af1c817b13,DoS,1
3590,56788,56789,bc6696b23e5067b0,Exploits,1
3591,63694,63695,0788cd17c9059c80,Exploits,1
3592,137283,137284,6af9303bfa1b7d35,Generic,1
3593,58442,58443,4b24e0084b95e3fc,Exploits,1
3594,46757,46758,feb524021c616afe,Normal,0
3595,90329,90330,4e30292f0301a56c,DoS,1
3596,15153,15154,df83b8cbdc05fd53,Normal,0
3597,56259,56260,c4a6135f50bce19f,Exploits,1
3598,43074,43075,d64680e65ce456dc,Normal,0
3599,152836,152837,d2c5cc88969f5ca6,Generic,1
3600,172749,172750,6cf31315d20d3231,Generic,1
3601,76906,76907,e89286cc435c82d6,Fuzzers,1
3602,69026,69027,35ec6b3aedda9dbb,Fuzzers,1
3603,114085,114086,18f24b3e2c794c34,Exploits,1
3604,12570,12571,22e8725ccf48dab0,Normal,0
3605,85577,85578,3192054a0e0c90c2,Fuzzers,1
3606,119349,119350,8d5fa1433cb88bd3,Generic,1
3607,69150,69151,3264c54c1a9d0c14,Exploits,1
3608,12499,12500,7e7f56573d14ede5,Normal,0
3609,22137,22138,99bfc07547bed8e6,Normal,0
3610,45344,45345,fda05c42305d9c1f,Normal,0
3611,118815,118816,09c4fc552b33db10,Fuzzers,1
3612,9159,9160,6dd2836a6f547520,Normal,0
3613,123198,123199,4ddb7a3503c4b4ba,Generic,1
3614,127532,127533,1c574339c1c69da5,Exploits,1
3615,74348,74349,46e38f7656d473a0,DoS,1
3616,171564,171565,3c163048c8be3ce1,Generic,1
3617,136608,136609,b364b312678bc0d0,Generic,1
3618,25782,25783,de0302af10542523,Normal,0
3619,88326,88327,e51d50e68651d2c5,Exploits,1
3620,146237,146238,2ed59292b6b5c551,Generic,1
3621,121541,121542,a6e9d0e8d196bb43,Fuzzers,1
3622,67699,67700,99182496db6fcee5,Fuzzers,1
3623,60576,60577,be93af9305f477ce,DoS,1
3624,123828,123829,328c1ee74e2d5ba2,Generic,1
3625,160769,160770,03058a25aabe976b,Fuzzers,1
3626,35949,35950,58099f1f26ad81a4,Normal,0
3627,172352,172353,6970f91a8741eaba,Generic,1
3628,25469,25470,6ad608462093181c,Normal,0
3629,16486,16487,539e2f7c84571510,Normal,0
3630,68611,68612,79f59523ed5f9ceb,Fuzzers,1
3631,161214,161215,a56db53f304d604a,Generic,1
3632,154193,154194,3603fa7e13ea4fb5,Generic,1
3633,56652,56653,a91facb5686015cf,DoS,1
3634,149913,149914,138aea4e041a8af3,Generic,1
3635,159002,159003,f02d0f71024947a0,Generic,1
3636,87972,87973,004fae08adb5ee0d,Exploits,1
3637,170039,170040,53efbf3bf5ecda86,Exploits,1
3638,53659,53660,d6c3b74eec951fd4,Reconnaissance,1
3639,21448,21449,2761c55183576421,Normal,0
3640,72091,72092,b3bfb6e4d1efdc32,Analysis,1
3641,158315,158316,f9a7b4df2d80ffca,Generic,1
3642,68221,68222,dba2c609076459ee,Exploits,1
3643,63135,63136,b252088ec4138c79,Exploits,1
3644,160222,160223,46de4fadb236ad52,Backdoor,1
3645,63439,63440,35cd32e38ba10067,Fuzzers,1
3646,92384,92385,c3b00f5afd381ff1,Exploits,1
3647,115326,115327,03fa7c3f34db2499,Fuzzers,1
3648,67101,67102,592b098a80b161be,Fuzzers,1
3649,21669,21670,4693293f3d7ff1ec,Normal,0
3650,67439,67440,8aa232552029a696,Exploits,1
3651,68422,68423,e3156320cfdca1f8,Exploits,1
3652,142978,142979,cb8c02718e69cd40,Generic,1
3653,172068,172069,5e303f7b4fdb6f46,Reconnaissance,1
3654,83981,83982,7689162443cda5b4,Exploits,1
3655,31451,31452,eb94b03d9a33cf71,Normal,0
3656,88602,88603,d47c81f573a430c0,DoS,1
3657,104004,104005,2540752235a7d8b6,Reconnaissance,1
3658,164998,164999,6be93d3ac375ea77,Generic,1
3659,159276,159277,3c163048c8be3ce1,Generic,1
3660,142163,142164,eb30ab550f0b7ef3,Generic,1
3661,2732,2733,3ddaae1920823e9a,Normal,0
3662,33054,33055,e814e439de6d88f1,Normal,0
3663,168659,168660,49bf116cdcc9d0be,Generic,1
3664,35388,35389,9597ae0de97f46ec,Normal,0
3665,126876,126877,3603fa7e13ea4fb5,Generic,1
3666,170316,170317,a77a672435375137,DoS,1
3667,78806,78807,21a88e7e0a995198,Fuzzers,1
3668,81955,81956,cdd4ab91895bec54,DoS,1
3669,53863,53864,7a2db3e363145669,Fuzzers,1
3670,35524,35525,52ce3552325e7627,Normal,0
3671,126754,126755,eef25a66d6a2b1c6,Generic,1
3672,38856,38857,ab7f3e1b29044d83,Normal,0
3673,110586,110587,bed5b7fdbe170449,Normal,0
3674,28079,28080,bc09026d1adf8ea7,Normal,0
3675,165777,165778,375d69c9afbc5a7a,Fuzzers,1
3676,45058,45059,fcc981e7665efdb4,Normal,0
3677,22474,22475,d185c0e85c211d9f,Normal,0
