source_row_index,source_id,attack_cat,label,feature_group_hex,fold,split
70883,70884,Fuzzers,1,2ef524a72400c829,1,model_train
70884,70885,Exploits,1,8c424422f7d7eb17,1,model_train
70885,70886,DoS,1,333176ca4c42960d,1,model_train
70886,70887,Exploits,1,63e0c217260653b8,1,model_train
70887,70888,Fuzzers,1,3fa388d09a81cb65,4,scheduler_train
70888,70889,Analysis,1,635940a269acc8c3,2,model_train
70889,70890,DoS,1,2ef524a72400c829,1,model_train
70890,70891,Exploits,1,63e0c217260653b8,1,model_train
70891,70892,Exploits,1,587cd8b8dcff6a0e,2,model_train
70892,70893,Reconnaissance,1,3fa388d09a81cb65,4,scheduler_train
70893,70894,Exploits,1,635940a269acc8c3,2,model_train
70894,70895,Exploits,1,2ef524a72400c829,1,model_train
70895,70896,Reconnaissance,1,1ddf4697389a4052,3,validation
70896,70897,DoS,1,3fa388d09a81cb65,4,scheduler_train
70897,70898,Analysis,1,052a4edf8f908b60,4,scheduler_train
70898,70899,DoS,1,8618a31f8f5fda22,3,validation
70899,70900,Reconnaissance,1,f5efaeca8773ca0a,1,model_train
70900,70901,DoS,1,3fa388d09a81cb65,4,scheduler_train
70901,70902,DoS,1,052a4edf8f908b60,4,scheduler_train
70902,70903,Exploits,1,8618a31f8f5fda22,3,validation
70903,70904,Exploits,1,3fa388d09a81cb65,4,scheduler_train
70904,70905,Exploits,1,052a4edf8f908b60,4,scheduler_train
70905,70906,Exploits,1,8618a31f8f5fda22,3,validation
70906,70907,Fuzzers,1,c604e4c5edf606c6,0,model_train
70907,70908,Exploits,1,3fa388d09a81cb65,4,scheduler_train
70908,70909,Analysis,1,2ef524a72400c829,1,model_train
70909,70910,Exploits,1,052a4edf8f908b60,4,scheduler_train
70910,70911,DoS,1,34097824bc6cfae3,3,validation
70911,70912,Exploits,1,3698b1a3bc25ccb8,3,validation
70912,70913,Exploits,1,63e0c217260653b8,1,model_train
70913,70914,DoS,1,2ef524a72400c829,1,model_train
70914,70915,DoS,1,34097824bc6cfae3,3,validation
70915,70916,Reconnaissance,1,a5e73e4c92a19c40,0,model_train
70916,70917,Fuzzers,1,b2a51309d5ed8f38,0,model_train
70917,70918,Exploits,1,2ef524a72400c829,1,model_train
70918,70919,Exploits,1,34097824bc6cfae3,3,validation
70919,70920,Exploits,1,2ef524a72400c829,1,model_train
70920,70921,Exploits,1,b2a51309d5ed8f38,0,model_train
70921,70922,DoS,1,a5e73e4c92a19c40,0,model_train
70922,70923,DoS,1,6b56f3f11ef9f6bc,0,model_train
70923,70924,Exploits,1,34097824bc6cfae3,3,validation
70924,70925,Exploits,1,b2a51309d5ed8f38,0,model_train
70925,70926,Exploits,1,2ef524a72400c829,1,model_train
70926,70927,Exploits,1,0f286fe6b84defc7,3,validation
70927,70928,DoS,1,6b56f3f11ef9f6bc,0,model_train
70928,70929,Exploits,1,34097824bc6cfae3,3,validation
70929,70930,Exploits,1,052a4edf8f908b60,4,scheduler_train
70930,70931,Exploits,1,b63dc35c7802c359,3,validation
70931,70932,DoS,1,6b56f3f11ef9f6bc,0,model_train
70932,70933,Analysis,1,14baaf66edf062dd,4,scheduler_train
70933,70934,DoS,1,14baaf66edf062dd,4,scheduler_train
70934,70935,Exploits,1,14baaf66edf062dd,4,scheduler_train
70935,70936,Reconnaissance,1,6b56f3f11ef9f6bc,0,model_train
70936,70937,Reconnaissance,1,70f98460f270c0f6,0,model_train
70937,70938,DoS,1,8cb0ac65a5e6517d,4,scheduler_train
70938,70939,DoS,1,6b56f3f11ef9f6bc,0,model_train
70939,70940,Exploits,1,1142eb3eff595026,1,model_train
70940,70941,Exploits,1,6b56f3f11ef9f6bc,0,model_train
70941,70942,DoS,1,8cb0ac65a5e6517d,4,scheduler_train
70942,70943,Exploits,1,6b56f3f11ef9f6bc,0,model_train
70943,70944,Exploits,1,b59d1a8c690f39bd,2,model_train
70944,70945,DoS,1,5cf66979846b108c,1,model_train
70945,70946,Exploits,1,6b56f3f11ef9f6bc,0,model_train
70946,70947,Exploits,1,8cb0ac65a5e6517d,4,scheduler_train
70947,70948,Exploits,1,6b56f3f11ef9f6bc,0,model_train
70948,70949,Exploits,1,b59d1a8c690f39bd,2,model_train
70949,70950,DoS,1,3b0eaab95ec743aa,0,model_train
70950,70951,Exploits,1,5cf66979846b108c,1,model_train
70951,70952,Exploits,1,3b0eaab95ec743aa,0,model_train
70952,70953,Exploits,1,b59d1a8c690f39bd,2,model_train
70953,70954,Exploits,1,3b0eaab95ec743aa,0,model_train
70954,70955,Exploits,1,b6bb3b975890e798,4,scheduler_train
70955,70956,DoS,1,172f2894ac255431,0,model_train
70956,70957,Reconnaissance,1,157dfc2a9e5e3373,1,model_train
70957,70958,Exploits,1,172f2894ac255431,0,model_train
70958,70959,DoS,1,02343e17c9bbd364,2,model_train
70959,70960,Fuzzers,1,3b62b591d9110966,3,validation
70960,70961,Backdoor,1,157dfc2a9e5e3373,1,model_train
70961,70962,Fuzzers,1,5c41a23506392491,4,scheduler_train
70962,70963,DoS,1,5c41a23506392491,4,scheduler_train
70963,70964,Reconnaissance,1,3b62b591d9110966,3,validation
70964,70965,DoS,1,936625d98595261d,4,scheduler_train
70965,70966,DoS,1,157dfc2a9e5e3373,1,model_train
70966,70967,Reconnaissance,1,1bab248d3e4cbb75,2,model_train
70967,70968,DoS,1,5c41a23506392491,4,scheduler_train
70968,70969,Exploits,1,936625d98595261d,4,scheduler_train
70969,70970,Exploits,1,333176ca4c42960d,1,model_train
70970,70971,DoS,1,3b62b591d9110966,3,validation
70971,70972,Exploits,1,5c41a23506392491,4,scheduler_train
70972,70973,Exploits,1,936625d98595261d,4,scheduler_train
70973,70974,DoS,1,635940a269acc8c3,2,model_train
70974,70975,Exploits,1,3b62b591d9110966,3,validation
70975,70976,DoS,1,93b3b381898a1289,2,model_train
70976,70977,Exploits,1,635940a269acc8c3,2,model_train
70977,70978,Analysis,1,63e0c217260653b8,1,model_train
70978,70979,Fuzzers,1,6f34a6629569b01a,3,validation
70979,70980,Exploits,1,d0991e1cdc0d1489,4,scheduler_train
70980,70981,Exploits,1,93b3b381898a1289,2,model_train
70981,70982,DoS,1,63e0c217260653b8,1,model_train
70982,70983,Fuzzers,1,c9e2a1336d80acae,2,model_train
70983,70984,DoS,1,00411989db9c46bd,1,model_train
70984,70985,DoS,1,63e0c217260653b8,1,model_train
70985,70986,Exploits,1,3698b1a3bc25ccb8,3,validation
70986,70987,Exploits,1,93b3b381898a1289,2,model_train
70987,70988,Exploits,1,00411989db9c46bd,1,model_train
70988,70989,Exploits,1,9b2e45dda11afd6d,4,scheduler_train
70989,70990,Exploits,1,3698b1a3bc25ccb8,3,validation
70990,70991,Exploits,1,63e0c217260653b8,1,model_train
70991,70992,Reconnaissance,1,2339dfc39914c936,0,model_train
70992,70993,DoS,1,a5e73e4c92a19c40,0,model_train
70993,70994,DoS,1,fc37ff275ce4cec2,1,model_train
70994,70995,Exploits,1,63e0c217260653b8,1,model_train
70995,70996,Exploits,1,5c41a23506392491,4,scheduler_train
70996,70997,Exploits,1,a5e73e4c92a19c40,0,model_train
70997,70998,Exploits,1,fc37ff275ce4cec2,1,model_train
70998,70999,DoS,1,b2a51309d5ed8f38,0,model_train
70999,71000,Exploits,1,5c41a23506392491,4,scheduler_train
71000,71001,Exploits,1,a5e73e4c92a19c40,0,model_train
71001,71002,Exploits,1,b2a51309d5ed8f38,0,model_train
71002,71003,DoS,1,dd58c454efed5d4b,2,model_train
71003,71004,Analysis,1,333176ca4c42960d,1,model_train
71004,71005,Analysis,1,0f286fe6b84defc7,3,validation
71005,71006,Exploits,1,b2a51309d5ed8f38,0,model_train
71006,71007,Exploits,1,dd58c454efed5d4b,2,model_train
71007,71008,DoS,1,333176ca4c42960d,1,model_train
71008,71009,DoS,1,0f286fe6b84defc7,3,validation
71009,71010,Exploits,1,e0c7b9e3d6dcb8c7,4,scheduler_train
71010,71011,Exploits,1,333176ca4c42960d,1,model_train
71011,71012,Exploits,1,00411989db9c46bd,1,model_train
71012,71013,Exploits,1,e0c7b9e3d6dcb8c7,4,scheduler_train
71013,71014,Exploits,1,333176ca4c42960d,1,model_train
71014,71015,Exploits,1,00411989db9c46bd,1,model_train
71015,71016,DoS,1,b59d1a8c690f39bd,2,model_train
71016,71017,Exploits,1,e0c7b9e3d6dcb8c7,4,scheduler_train
71017,71018,Exploits,1,333176ca4c42960d,1,model_train
71018,71019,Exploits,1,00411989db9c46bd,1,model_train
71019,71020,Fuzzers,1,b7efdfbbfa967ddd,3,validation
71020,71021,Fuzzers,1,635940a269acc8c3,2,model_train
71021,71022,Exploits,1,b59d1a8c690f39bd,2,model_train
71022,71023,Reconnaissance,1,1f1515a5c91bfc20,3,validation
71023,71024,Reconnaissance,1,63826297fae7e510,3,validation
71024,71025,DoS,1,635940a269acc8c3,2,model_train
71025,71026,DoS,1,1f1515a5c91bfc20,3,validation
71026,71027,DoS,1,0f286fe6b84defc7,3,validation
71027,71028,Exploits,1,635940a269acc8c3,2,model_train
71028,71029,DoS,1,63826297fae7e510,3,validation
71029,71030,Normal,0,0c41bcb8bf8c79a2,2,model_train
71030,71031,Normal,0,976a26d283ec1f06,0,model_train
71031,71032,Normal,0,29414fd6334bc5aa,2,model_train
71032,71033,Fuzzers,1,ef8687c95b34100e,3,validation
71033,71034,Exploits,1,0f286fe6b84defc7,3,validation
71034,71035,Normal,0,f0d537f316622e8c,2,model_train
71035,71036,Normal,0,70c4f494d8909bfb,4,scheduler_train
71036,71037,Exploits,1,63826297fae7e510,3,validation
71037,71038,Normal,0,066864825c68f55b,0,model_train
71038,71039,Normal,0,046a2f5db11c14dd,2,model_train
71039,71040,Exploits,1,da2949e7bf96cdbe,0,model_train
71040,71041,Exploits,1,0f286fe6b84defc7,3,validation
71041,71042,Normal,0,b329c6f45e6901c7,1,model_train
71042,71043,Normal,0,7b6edfbd3e6fef05,4,scheduler_train
71043,71044,Fuzzers,1,ff662170895fecd5,0,model_train
71044,71045,Normal,0,7b6edfbd3e6fef05,4,scheduler_train
71045,71046,Normal,0,22471275fce7f003,3,validation
71046,71047,Normal,0,940a5f359e0bc6bf,0,model_train
71047,71048,DoS,1,f2d7bc378f463492,3,validation
71048,71049,Normal,0,59904b5e5cc43d82,2,model_train
71049,71050,Normal,0,59cee43ae29d223a,3,validation
71050,71051,Fuzzers,1,6db34b6316e673ef,2,model_train
71051,71052,Exploits,1,f2d7bc378f463492,3,validation
71052,71053,Analysis,1,ff662170895fecd5,0,model_train
71053,71054,Exploits,1,ec43e1d7ac861a3d,3,validation
71054,71055,DoS,1,1f1515a5c91bfc20,3,validation
71055,71056,Exploits,1,f2d7bc378f463492,3,validation
71056,71057,Exploits,1,3698b1a3bc25ccb8,3,validation
71057,71058,DoS,1,d31b3b3c65cf9a5a,2,model_train
71058,71059,Exploits,1,ff662170895fecd5,0,model_train
71059,71060,Normal,0,66445b4e25d5bbc4,2,model_train
71060,71061,Exploits,1,1f1515a5c91bfc20,3,validation
71061,71062,Normal,0,c766ae95d93112f6,2,model_train
71062,71063,Normal,0,6d2273b9723ddd89,0,model_train
71063,71064,DoS,1,5cf66979846b108c,1,model_train
71064,71065,Exploits,1,ff662170895fecd5,0,model_train
71065,71066,Normal,0,1bee655f663cb95f,2,model_train
71066,71067,Exploits,1,3698b1a3bc25ccb8,3,validation
71067,71068,Normal,0,fd2cc6355a890f62,1,model_train
71068,71069,Normal,0,8a204c1bfc448b34,4,scheduler_train
71069,71070,DoS,1,60ee8562ef31e427,1,model_train
71070,71071,Exploits,1,5cf66979846b108c,1,model_train
71071,71072,Fuzzers,1,95722a349916f362,4,scheduler_train
71072,71073,Exploits,1,3698b1a3bc25ccb8,3,validation
71073,71074,Normal,0,8a204c1bfc448b34,4,scheduler_train
71074,71075,Normal,0,a88502ae8abf151d,3,validation
71075,71076,Exploits,1,60ee8562ef31e427,1,model_train
71076,71077,Normal,0,4a4fb012ae5f45e4,1,model_train
71077,71078,Normal,0,06ec5ee251766ac9,2,model_train
71078,71079,Exploits,1,95722a349916f362,4,scheduler_train
71079,71080,Backdoor,1,a5e73e4c92a19c40,0,model_train
71080,71081,Exploits,1,63e0c217260653b8,1,model_train
71081,71082,Normal,0,5f69bfeb3d7b866e,1,model_train
71082,71083,Normal,0,cd90806317126506,1,model_train
71083,71084,Fuzzers,1,b3bfb6e4d1efdc32,4,scheduler_train
71084,71085,Exploits,1,0f286fe6b84defc7,3,validation
71085,71086,DoS,1,b2a51309d5ed8f38,0,model_train
71086,71087,Reconnaissance,1,b3bfb6e4d1efdc32,4,scheduler_train
71087,71088,Exploits,1,0f286fe6b84defc7,3,validation
71088,71089,Exploits,1,b2a51309d5ed8f38,0,model_train
71089,71090,DoS,1,60ee8562ef31e427,1,model_train
71090,71091,DoS,1,b3bfb6e4d1efdc32,4,scheduler_train
71091,71092,Exploits,1,b2a51309d5ed8f38,0,model_train
71092,71093,Exploits,1,d31b3b3c65cf9a5a,2,model_train
71093,71094,DoS,1,b3bfb6e4d1efdc32,4,scheduler_train
71094,71095,Exploits,1,60ee8562ef31e427,1,model_train
71095,71096,DoS,1,141b2edc43d228cc,3,validation
71096,71097,Exploits,1,c33494f67b7949c1,3,validation
71097,71098,Exploits,1,d31b3b3c65cf9a5a,2,model_train
71098,71099,Exploits,1,b3bfb6e4d1efdc32,4,scheduler_train
71099,71100,Fuzzers,1,141b2edc43d228cc,3,validation
71100,71101,Exploits,1,141b2edc43d228cc,3,validation
71101,71102,Exploits,1,d31b3b3c65cf9a5a,2,model_train
71102,71103,Exploits,1,b3bfb6e4d1efdc32,4,scheduler_train
71103,71104,Exploits,1,141b2edc43d228cc,3,validation
71104,71105,Exploits,1,141b2edc43d228cc,3,validation
71105,71106,DoS,1,5cf66979846b108c,1,model_train
71106,71107,Analysis,1,157dfc2a9e5e3373,1,model_train
71107,71108,Exploits,1,141b2edc43d228cc,3,validation
71108,71109,Exploits,1,f16b23bd642f8355,0,model_train
71109,71110,DoS,1,258835b127ae140b,0,model_train
71110,71111,Exploits,1,5cf66979846b108c,1,model_train
71111,71112,DoS,1,157dfc2a9e5e3373,1,model_train
71112,71113,DoS,1,c7a1e5681264ce42,1,model_train
71113,71114,DoS,1,77f185518b9f613d,1,model_train
71114,71115,DoS,1,157dfc2a9e5e3373,1,model_train
71115,71116,Exploits,1,5cf66979846b108c,1,model_train
71116,71117,DoS,1,9bf0d8641e2b4519,4,scheduler_train
71117,71118,Exploits,1,157dfc2a9e5e3373,1,model_train
71118,71119,Exploits,1,157dfc2a9e5e3373,1,model_train
71119,71120,DoS,1,b949cbd4786c5400,0,model_train
71120,71121,DoS,1,b6bb3b975890e798,4,scheduler_train
71121,71122,Exploits,1,157dfc2a9e5e3373,1,model_train
71122,71123,DoS,1,21762633aff11086,2,model_train
71123,71124,Exploits,1,b6bb3b975890e798,4,scheduler_train
71124,71125,Exploits,1,157dfc2a9e5e3373,1,model_train
71125,71126,Fuzzers,1,6ccd736e600f269f,1,model_train
71126,71127,DoS,1,5621aeac0a29f019,1,model_train
71127,71128,DoS,1,3b62b591d9110966,3,validation
71128,71129,DoS,1,f16b23bd642f8355,0,model_train
71129,71130,Exploits,1,5621aeac0a29f019,1,model_train
71130,71131,Reconnaissance,1,7726b10ad0708434,2,model_train
71131,71132,DoS,1,f16b23bd642f8355,0,model_train
71132,71133,DoS,1,282e238bf762a0b5,0,model_train
71133,71134,DoS,1,fb42bb6a9a87e74c,4,scheduler_train
71134,71135,Exploits,1,f16b23bd642f8355,0,model_train
71135,71136,Reconnaissance,1,6b25742fbb2db26d,3,validation
71136,71137,DoS,1,282e238bf762a0b5,0,model_train
71137,71138,DoS,1,64a68dc9ccdd503b,3,validation
71138,71139,Exploits,1,f16b23bd642f8355,0,model_train
71139,71140,Backdoor,1,00411989db9c46bd,1,model_train
71140,71141,DoS,1,63e0c217260653b8,1,model_train
71141,71142,Exploits,1,64a68dc9ccdd503b,3,validation
71142,71143,Exploits,1,0082c8f09b9aa407,0,model_train
71143,71144,Exploits,1,282e238bf762a0b5,0,model_train
71144,71145,DoS,1,22da9fe7c3629e05,2,model_train
71145,71146,DoS,1,63e0c217260653b8,1,model_train
71146,71147,Exploits,1,64a68dc9ccdd503b,3,validation
71147,71148,Exploits,1,22da9fe7c3629e05,2,model_train
71148,71149,Exploits,1,63e0c217260653b8,1,model_train
71149,71150,DoS,1,fe7d970b74cde52d,0,model_train
71150,71151,Exploits,1,64a68dc9ccdd503b,3,validation
71151,71152,Exploits,1,22da9fe7c3629e05,2,model_train
71152,71153,Exploits,1,63e0c217260653b8,1,model_train
71153,71154,Exploits,1,fe7d970b74cde52d,0,model_train
71154,71155,Fuzzers,1,b75911bd40d9a712,2,model_train
71155,71156,DoS,1,1f1515a5c91bfc20,3,validation
71156,71157,Exploits,1,63e0c217260653b8,1,model_train
71157,71158,DoS,1,3e3b2b5d7cda9712,4,scheduler_train
71158,71159,Exploits,1,b75911bd40d9a712,2,model_train
71159,71160,Exploits,1,1f1515a5c91bfc20,3,validation
71160,71161,Analysis,1,b2a51309d5ed8f38,0,model_train
71161,71162,DoS,1,5621aeac0a29f019,1,model_train
71162,71163,DoS,1,3e3b2b5d7cda9712,4,scheduler_train
71163,71164,Exploits,1,1f1515a5c91bfc20,3,validation
71164,71165,Backdoor,1,b2a51309d5ed8f38,0,model_train
71165,71166,Exploits,1,b75911bd40d9a712,2,model_train
71166,71167,DoS,1,5621aeac0a29f019,1,model_train
71167,71168,Shellcode,1,c64efd5bfeb78c28,4,scheduler_train
71168,71169,DoS,1,b2a51309d5ed8f38,0,model_train
71169,71170,DoS,1,f2d7bc378f463492,3,validation
71170,71171,Exploits,1,b75911bd40d9a712,2,model_train
71171,71172,Fuzzers,1,e96883168eb03fdc,4,scheduler_train
71172,71173,Exploits,1,f2d7bc378f463492,3,validation
71173,71174,DoS,1,dfb6e1631f061816,4,scheduler_train
71174,71175,Exploits,1,f2d7bc378f463492,3,validation
71175,71176,Exploits,1,f6fa844f696c83e8,3,validation
71176,71177,Exploits,1,dfb6e1631f061816,4,scheduler_train
71177,71178,Reconnaissance,1,60ee8562ef31e427,1,model_train
71178,71179,Fuzzers,1,097c21bffdfabeab,2,model_train
71179,71180,Reconnaissance,1,28dfa2f22de02d47,4,scheduler_train
71180,71181,Backdoor,1,60ee8562ef31e427,1,model_train
71181,71182,Normal,0,3805ec0eb1259384,4,scheduler_train
71182,71183,DoS,1,b59d1a8c690f39bd,2,model_train
71183,71184,DoS,1,60ee8562ef31e427,1,model_train
71184,71185,Normal,0,f8382cfddb9dc872,4,scheduler_train
71185,71186,DoS,1,28dfa2f22de02d47,4,scheduler_train
71186,71187,Normal,0,cf6bc37243fe80d8,1,model_train
71187,71188,Normal,0,969fb03ca298823e,0,model_train
71188,71189,Exploits,1,b59d1a8c690f39bd,2,model_train
71189,71190,Normal,0,7413acd55f922544,3,validation
71190,71191,Normal,0,8c2a7992650eb155,2,model_train
71191,71192,Normal,0,5102032264d951ab,0,model_train
71192,71193,DoS,1,28dfa2f22de02d47,4,scheduler_train
71193,71194,Normal,0,cee02cd802da8bdd,3,validation
71194,71195,Exploits,1,5621aeac0a29f019,1,model_train
71195,71196,Normal,0,228d62dd6cefc238,1,model_train
71196,71197,Normal,0,9ea228d9b0f633a0,3,validation
71197,71198,DoS,1,141b2edc43d228cc,3,validation
71198,71199,Normal,0,92dce7837692d4e8,2,model_train
71199,71200,Exploits,1,214bd884eeecf0b7,4,scheduler_train
71200,71201,Exploits,1,28dfa2f22de02d47,4,scheduler_train
71201,71202,Normal,0,aa3878d3e0b8e2a9,1,model_train
71202,71203,Exploits,1,141b2edc43d228cc,3,validation
71203,71204,Normal,0,0927f124cf08c501,1,model_train
71204,71205,Analysis,1,e06f3532944d6beb,0,model_train
71205,71206,Reconnaissance,1,36d5170405fd09c2,3,validation
71206,71207,DoS,1,fb42bb6a9a87e74c,4,scheduler_train
71207,71208,DoS,1,e06f3532944d6beb,0,model_train
71208,71209,Exploits,1,141b2edc43d228cc,3,validation
71209,71210,DoS,1,ac078bbba8a221bd,0,model_train
71210,71211,Exploits,1,fb42bb6a9a87e74c,4,scheduler_train
71211,71212,Normal,0,afc59472cc13a8c3,0,model_train
71212,71213,Normal,0,8d245f2bcdc24dc1,0,model_train
71213,71214,Normal,0,97310453cf1a7df8,1,model_train
71214,71215,Reconnaissance,1,f16b23bd642f8355,0,model_train
71215,71216,Exploits,1,e06f3532944d6beb,0,model_train
71216,71217,Exploits,1,ac078bbba8a221bd,0,model_train
71217,71218,Exploits,1,fb42bb6a9a87e74c,4,scheduler_train
71218,71219,Normal,0,b8b723007bf36b5d,0,model_train
71219,71220,Normal,0,afa4fcd1fbc073d7,0,model_train
71220,71221,Normal,0,9dfd6d01c315c7fe,3,validation
71221,71222,DoS,1,f16b23bd642f8355,0,model_train
71222,71223,DoS,1,0291ce041cd37b87,2,model_train
71223,71224,Exploits,1,e06f3532944d6beb,0,model_train
71224,71225,Exploits,1,fb42bb6a9a87e74c,4,scheduler_train
71225,71226,Normal,0,99cc5cdf9b3f3116,3,validation
71226,71227,Normal,0,80b6d7436db063fb,1,model_train
71227,71228,Normal,0,e070041dff0ab22b,1,model_train
71228,71229,Exploits,1,b59d1a8c690f39bd,2,model_train
71229,71230,Fuzzers,1,03022b404908ec31,1,model_train
71230,71231,Exploits,1,0291ce041cd37b87,2,model_train
71231,71232,Fuzzers,1,64a68dc9ccdd503b,3,validation
71232,71233,Normal,0,a34e44d96f0a9b04,3,validation
71233,71234,Exploits,1,b59d1a8c690f39bd,2,model_train
71234,71235,Normal,0,cec81e6150807917,2,model_train
71235,71236,Normal,0,47e5d41615b60101,0,model_train
71236,71237,DoS,1,03022b404908ec31,1,model_train
71237,71238,Fuzzers,1,1b4eccd92d4234b7,2,model_train
71238,71239,Exploits,1,64a68dc9ccdd503b,3,validation
71239,71240,Fuzzers,1,157dfc2a9e5e3373,1,model_train
71240,71241,Exploits,1,f7d5c34632ff6de2,2,model_train
71241,71242,Exploits,1,64a68dc9ccdd503b,3,validation
71242,71243,Exploits,1,03022b404908ec31,1,model_train
71243,71244,DoS,1,157dfc2a9e5e3373,1,model_train
71244,71245,Reconnaissance,1,16923c8f84a7b228,2,model_train
71245,71246,Exploits,1,fb42bb6a9a87e74c,4,scheduler_train
71246,71247,Fuzzers,1,29c27f887dabbfeb,1,model_train
71247,71248,Exploits,1,03022b404908ec31,1,model_train
71248,71249,DoS,1,b75911bd40d9a712,2,model_train
71249,71250,Exploits,1,157dfc2a9e5e3373,1,model_train
71250,71251,DoS,1,64a68dc9ccdd503b,3,validation
71251,71252,Reconnaissance,1,29c27f887dabbfeb,1,model_train
71252,71253,Exploits,1,03022b404908ec31,1,model_train
71253,71254,Exploits,1,64a68dc9ccdd503b,3,validation
71254,71255,Exploits,1,157dfc2a9e5e3373,1,model_train
71255,71256,DoS,1,b75911bd40d9a712,2,model_train
71256,71257,Backdoor,1,29c27f887dabbfeb,1,model_train
71257,71258,Exploits,1,03022b404908ec31,1,model_train
71258,71259,Exploits,1,64a68dc9ccdd503b,3,validation
71259,71260,Exploits,1,29c27f887dabbfeb,1,model_train
71260,71261,Exploits,1,b75911bd40d9a712,2,model_train
71261,71262,Backdoor,1,9579e7db6451c4a5,2,model_train
71262,71263,Backdoor,1,b75911bd40d9a712,2,model_train
71263,71264,Exploits,1,29c27f887dabbfeb,1,model_train
71264,71265,Exploits,1,b75911bd40d9a712,2,model_train
71265,71266,DoS,1,9579e7db6451c4a5,2,model_train
71266,71267,Exploits,1,9579e7db6451c4a5,2,model_train
71267,71268,DoS,1,51694ae782027acb,4,scheduler_train
71268,71269,DoS,1,00411989db9c46bd,1,model_train
71269,71270,Exploits,1,9579e7db6451c4a5,2,model_train
71270,71271,DoS,1,9cede520de28cd41,0,model_train
71271,71272,Exploits,1,00411989db9c46bd,1,model_train
71272,71273,Exploits,1,08c93255c8a3d1a0,3,validation
71273,71274,Fuzzers,1,fdf66b9b5e99674e,2,model_train
71274,71275,Exploits,1,9cede520de28cd41,0,model_train
71275,71276,Exploits,1,94640aeeb513f869,3,validation
71276,71277,Fuzzers,1,22da9fe7c3629e05,2,model_train
71277,71278,Fuzzers,1,f6fa844f696c83e8,3,validation
71278,71279,DoS,1,fdf66b9b5e99674e,2,model_train
71279,71280,Exploits,1,9cede520de28cd41,0,model_train
71280,71281,Reconnaissance,1,22da9fe7c3629e05,2,model_train
71281,71282,Backdoor,1,f6fa844f696c83e8,3,validation
71282,71283,Exploits,1,fdf66b9b5e99674e,2,model_train
71283,71284,Reconnaissance,1,f939e90a167125b3,1,model_train
71284,71285,DoS,1,22da9fe7c3629e05,2,model_train
71285,71286,Reconnaissance,1,4adf19f3975a3705,4,scheduler_train
71286,71287,DoS,1,f939e90a167125b3,1,model_train
71287,71288,Exploits,1,22da9fe7c3629e05,2,model_train
71288,71289,Exploits,1,f939e90a167125b3,1,model_train
71289,71290,Backdoor,1,4adf19f3975a3705,4,scheduler_train
71290,71291,DoS,1,65ea3c1c8786c8e7,2,model_train
71291,71292,DoS,1,4adf19f3975a3705,4,scheduler_train
71292,71293,Fuzzers,1,1f1515a5c91bfc20,3,validation
71293,71294,Reconnaissance,1,6834d244ac00705d,4,scheduler_train
71294,71295,Normal,0,0a5798c69bd712ef,2,model_train
71295,71296,Normal,0,a0d92d49aecad005,0,model_train
71296,71297,Exploits,1,4adf19f3975a3705,4,scheduler_train
71297,71298,DoS,1,1f1515a5c91bfc20,3,validation
71298,71299,Normal,0,ab3112a0e4209e0a,2,model_train
71299,71300,Normal,0,acbdc25df13cdbbd,4,scheduler_train
71300,71301,Normal,0,0b373ee83f7e3b7d,0,model_train
71301,71302,Normal,0,21b360a7abaab253,0,model_train
71302,71303,Exploits,1,1f1515a5c91bfc20,3,validation
71303,71304,Normal,0,504b980c1f5ab864,3,validation
71304,71305,Normal,0,98f3d293e77cc1bd,3,validation
71305,71306,Reconnaissance,1,7add927a034e4f21,4,scheduler_train
71306,71307,Normal,0,06175690163fa14f,3,validation
71307,71308,Normal,0,23b9d85ce053400d,0,model_train
71308,71309,Normal,0,996b528858ff966b,0,model_train
71309,71310,Normal,0,cc7b4e9b64762051,2,model_train
71310,71311,Analysis,1,f6fa844f696c83e8,3,validation
71311,71312,Normal,0,c947e9ca9bd87125,1,model_train
71312,71313,Backdoor,1,7add927a034e4f21,4,scheduler_train
71313,71314,Normal,0,f2f51b90f8c7ef0e,4,scheduler_train
71314,71315,Reconnaissance,1,03b69a287d12a1c3,3,validation
71315,71316,Exploits,1,f6fa844f696c83e8,3,validation
71316,71317,DoS,1,7add927a034e4f21,4,scheduler_train
71317,71318,DoS,1,66c6c8177ab1c8ef,3,validation
71318,71319,DoS,1,f2d7bc378f463492,3,validation
71319,71320,DoS,1,e06f3532944d6beb,0,model_train
71320,71321,Exploits,1,f6fa844f696c83e8,3,validation
71321,71322,Exploits,1,7add927a034e4f21,4,scheduler_train
71322,71323,DoS,1,096b392045a48a55,4,scheduler_train
71323,71324,Normal,0,18ba81176961fcb1,2,model_train
71324,71325,Exploits,1,f2d7bc378f463492,3,validation
71325,71326,Normal,0,cd996417f8b75ec6,4,scheduler_train
71326,71327,Exploits,1,e06f3532944d6beb,0,model_train
71327,71328,DoS,1,c5180fe64b3c456c,4,scheduler_train
71328,71329,Exploits,1,f6fa844f696c83e8,3,validation
71329,71330,DoS,1,096b392045a48a55,4,scheduler_train
71330,71331,Normal,0,5156773561c6f44c,3,validation
71331,71332,Exploits,1,f2d7bc378f463492,3,validation
71332,71333,Normal,0,403375f30e485419,2,model_train
71333,71334,DoS,1,03022b404908ec31,1,model_train
71334,71335,Exploits,1,c5180fe64b3c456c,4,scheduler_train
